Name,Description,URL
ghaction-github-runtime,GitHub Action to expose GitHub runtime to the workflow,https://github.com/crazy-max/ghaction-github-runtime
gitlab-ci-action,GitHub Action that trigger gitlab CI build.,https://github.com/appleboy/gitlab-ci-action
update-github-actions-permissions,A CLI that update GitHub Actions's `permissions` automatically,https://github.com/pkgdeps/update-github-actions-permissions
setup-clang,GitHub action to set up Clang & LLVM,https://github.com/egor-tensin/setup-clang
setup-conda,This action adds the `conda` command from the on the worker preinstalled miniconda version to the known shell commands.,https://github.com/s-weigand/setup-conda
setup-wireguard,GitHub action to set up WireGuard,https://github.com/egor-tensin/setup-wireguard
dotnet-github-actions-sdk,The unofficial GitHub ToolKit for developing GitHub Actions with .NET.,https://github.com/IEvangelist/dotnet-github-actions-sdk
apple-autofill-domains,Apple's allowed autofill domains,https://github.com/b0o/apple-autofill-domains
ghaction-container-scan,GitHub Action to check for vulnerabilities in your container image,https://github.com/crazy-max/ghaction-container-scan
setup-graalvm,None,https://github.com/DeLaGuardo/setup-graalvm
CloudNative,CloudNative Microservices, Container, Orchestators, Service Mesh, CI/CD, IaC, GitOps, Monitoring. Learn, explore, design and develop +20 Hands-on real-world project on Kubernetes clusters.,https://github.com/mehmetozkaya/CloudNative
kubernoodles,k8s runners for GitHub Actions in the enterprise, made for humans,https://github.com/some-natalie/kubernoodles
action-s3-cache,Github action to cache dependencies and build outputs to s3 bucket,https://github.com/leroy-merlin-br/action-s3-cache
helm-eks-action,The simplest Github Action for  executing Helm commands on EKS - cluster authentication included,https://github.com/koslib/helm-eks-action
deployment-marker-action,Github Action for recording a Deployment Marker in New Relic,https://github.com/newrelic/deployment-marker-action
actions,Our Library of GitHub Actions,https://github.com/cloudposse/actions
link-snitch,:octocat: GitHub Action to scan your site for broken links so you can fix them 🔗,https://github.com/victoriadrake/link-snitch
release-with-changelog,Creates GitHub releases for pushed tags, with the commit log as release body,https://github.com/fregante/release-with-changelog
tag-changelog,Automatically generate a changelog since the last tag, using the conventional commit format,https://github.com/loopwerk/tag-changelog
thevalidatoR,Github Action that generates R Package Validation documentation 🏁,https://github.com/insightsengineering/thevalidatoR
the-superawesome-frontend-boilerplate,My Vue frontend starter with tests, CI/CD - everything dockerized, don't even need nodejs locally! Also with a styleguide for large-scale frontend projects,https://github.com/the-illarionov/the-superawesome-frontend-boilerplate
terraform-plan,GitHub Action to run Terraform plan and add a comment with the changes.,https://github.com/cds-snc/terraform-plan
PythonProjectTemplate,Python project template with unit-tests, documentation, ci-testing and workflows.,https://github.com/franneck94/PythonProjectTemplate
sbt-dependency-submission,A Github Action to submit the dependency graph of an sbt build to the Dependency Submission API,https://github.com/scalacenter/sbt-dependency-submission
goreleaser-pro,Release engineering, simplified,https://github.com/goreleaser/goreleaser-pro
mock-github,A library to create a local github environment and easily mock github APIs using an octokit like interface,https://github.com/kiegroup/mock-github
full-stack-open-2022,Deep Dive Into Modern Web Development,https://github.com/cassianocaron/full-stack-open-2022
coverage-badge-py,:octocat: Github action to generate coverage badge without uploading results to a 3rd party.,https://github.com/tj-actions/coverage-badge-py
kover-report,Github action that publishes the Kover code coverage report as a comment in pull requests,https://github.com/mi-kas/kover-report
ghactions-manager,A plugin to manage GitHub actions from JetBrains IDEs (intellij, pycharm, etc.),https://github.com/dsoftwareinc/ghactions-manager
Trackerslist,Combine muti-source trackerlist and detect the domain whether is alive,https://github.com/hezhijie0327/Trackerslist
chrome-addon,☁ GitHub action to upload addon to Chrome,https://github.com/trmcnvn/chrome-addon
docker-apache-php-symfony,Docker environment required to run Symfony (based on official php and mysql docker hub repositories),https://github.com/systemsdk/docker-apache-php-symfony
issue-action,github action for github issue,https://github.com/Naturalclar/issue-action
codacy-analysis-cli-action,GitHub Action for the codacy-analysis-cli,https://github.com/codacy/codacy-analysis-cli-action
github-action-ghr,GitHub Action to upload build artifacts to GitHub releases.,https://github.com/fnkr/github-action-ghr
github-actions-course,Samples for Github Actions DevOps pipelines and workflows,https://github.com/HoussemDellai/github-actions-course
ekiden,GitHub Actions self-hosted arm64 macOS runners,https://github.com/mirego/ekiden
SpotifyElectron,Cross-platform music streaming desktop app made with Electron-React frontend and Python-FastAPI-MongoDB. The main goal is to reproduce the original Spotify's functionalities while incorporating unique user-requested features such as the ability to upload personal music.,https://github.com/AntonioMrtz/SpotifyElectron
juce-plugin-ci,DEPRECATED: Cross-platform CI for JUCE audio plugins with Github Actions,https://github.com/ellapollack/juce-plugin-ci
auto-assign-issue,GitHub Action that auto-assigns issues or PRs to one or more users,https://github.com/pozil/auto-assign-issue
aws-openai,Example ChatGPT chatbots using Langchain and OpenAI,https://github.com/FullStackWithLawrence/aws-openai
wandb-action,GitHub Action That Retrieves Model Runs From Weights & Biases,https://github.com/machine-learning-apps/wandb-action
web-extension-svelte-boilerplate,The web extension boilerplate which helps setting up browser extension project quickly using typescript, svelte, jest, webpack, githook, prettier and github actions,https://github.com/davidnguyen11/web-extension-svelte-boilerplate
code-embedder,Keep your code snippets in README up-to-date!,https://github.com/kvankova/code-embedder
no-free-usage-action,A NO-FREE-USAGE action for github. (Only worked with github action.),https://github.com/fluttercandies/no-free-usage-action
publish-org-roam-ui,Generates a static site for org-roam-ui from org-roam files managed on GitHub. And it is easy to publish to GitHub Pages.,https://github.com/ikoamu/publish-org-roam-ui
docker-nginx-php-symfony,Docker environment required to run Symfony (based on official php and mysql docker hub repositories),https://github.com/systemsdk/docker-nginx-php-symfony
cdk-sops-secrets,CDK Construct that syncs your sops secrets into AWS SecretsManager secrets.,https://github.com/dbsystel/cdk-sops-secrets
auto-cancel-redundant-workflow,GitHub Actions to automatically cancel redundant workflow.,https://github.com/technote-space/auto-cancel-redundant-workflow
checkstyle-action,Run Java checkstyle with reviewdog in github actions,https://github.com/nikitasavinov/checkstyle-action
Android-CICD,This repo demonstrates how to work on CI/CD for Mobile Apps :iphone: using Github Actions :pill: + Firebase Distribution :tada:,https://github.com/MGamalE/Android-CICD
gitpack-ai,Automate Pull Request Reviews with AI 🪄,https://github.com/gitpack-ai/gitpack-ai
turborepo-template,Template for creating React 19 / Next.js 15 libraries,https://github.com/react18-tools/turborepo-template
robin-ai-reviewer,Robin is your AI pull request reviewer in the form of a super fast lightweight github action. ,https://github.com/Integral-Healthcare/robin-ai-reviewer
angular-deploy-gh-pages-actions,Github actions to automagically deploy your angular app to GitHub pages.,https://github.com/AhsanAyaz/angular-deploy-gh-pages-actions
action-terragrunt,GitHub action for setting up Terragrunt https://terragrunt.gruntwork.io,https://github.com/autero1/action-terragrunt
find-code-references,Find references to feature flags in your code,https://github.com/launchdarkly/find-code-references
