Name,Description,URL,Processed_Name,Processed_Description
action,📦📊 GitHub Action to reports on the size of your npm package ,https://github.com/pkg-size/action,['action'],"['github', 'action', 'report', 'size', 'npm', 'packag']"
uestc-temperature,电子科技大学本科生健康打卡助手。,https://github.com/mrcaidev/uestc-temperature,['uestctemperatur'],[]
python-lint,GitHub Action for Lint your code,https://github.com/ricardochaves/python-lint,['pythonlint'],"['github', 'action', 'lint', 'code']"
action-python-poetry,Template repo to quickly make a tested and documented GitHub action in Python with Poetry,https://github.com/k2bd/action-python-poetry,['actionpythonpoetri'],"['templat', 'repo', 'quickli', 'make', 'test', 'document', 'github', 'action', 'python', 'poetri']"
action-docs,Generate docs for GitHub actions,https://github.com/npalm/action-docs,['actiondoc'],"['gener', 'doc', 'github', 'action']"
setup-poetry,Set up your GitHub Actions workflow with a specific version of Poetry,https://github.com/Gr1N/setup-poetry,['setuppoetri'],"['set', 'github', 'action', 'workflow', 'specif', 'version', 'poetri']"
k8s-set-context,GitHub Action for setting context and retrieving Kubeconfig before deploying to Kubernetes clusters,https://github.com/Azure/k8s-set-context,['k8ssetcontext'],"['github', 'action', 'set', 'context', 'retriev', 'kubeconfig', 'deploy', 'kubernet', 'cluster']"
action-surefire-report,Reports surefire test results as GitHub Pull Request Check,https://github.com/ScaCap/action-surefire-report,['actionsurefirereport'],"['report', 'surefir', 'test', 'result', 'github', 'pull', 'request', 'check']"
action-bumpr,💥 Bump semantic version tag on merging Pull Requests with specific lables.,https://github.com/haya14busa/action-bumpr,['actionbumpr'],"['bump', 'semant', 'version', 'tag', 'merg', 'pull', 'request', 'specif', 'labl']"
tarpaulin,📈 GitHub Action for code coverage reporting with tarpaulin ,https://github.com/actions-rs/tarpaulin,['tarpaulin'],"['github', 'action', 'code', 'coverag', 'report', 'tarpaulin']"
github-actions-deploy-docker-to-ec2,GitHub Action to deploy any docker-composed app to an AWS EC2 VM.,https://github.com/bitovi/github-actions-deploy-docker-to-ec2,['githubactionsdeploydockertoec2'],"['github', 'action', 'deploy', 'dockercompos', 'app', 'aw', 'ec2', 'vm']"
jenkins-action,GitHub Action that trigger Jenkins job.,https://github.com/appleboy/jenkins-action,['jenkinsact'],"['github', 'action', 'trigger', 'jenkin', 'job']"
blueskyfeedbot, A bot that posts RSS feeds to Bluesky via GitHub Actions ,https://github.com/joschi/blueskyfeedbot,['blueskyfeedbot'],"['bot', 'post', 'rss', 'feed', 'blueski', 'via', 'github', 'action']"
vsce-action,A GitHub Action to automate deploying VS Code extensions,https://github.com/lannonbr/vsce-action,['vsceaction'],"['github', 'action', 'autom', 'deploy', 'v', 'code', 'extens']"
github-pages-blog-action,Create good looking blog from your markdown files in a GitHub repository,https://github.com/kamranahmedse/github-pages-blog-action,['githubpagesblogact'],"['creat', 'good', 'look', 'blog', 'markdown', 'file', 'github', 'repositori']"
actionate,GitHub Actions for JetBrains IDEs,https://github.com/revenate/actionate,['action'],"['github', 'action', 'jetbrain', 'ide']"
notion-github-action,A GitHub Action that syncs new GitHub issues to a Notion database 🤖,https://github.com/tryfabric/notion-github-action,['notiongithubact'],"['github', 'action', 'sync', 'new', 'github', 'issu', 'notion', 'databas']"
actions-setup-perl,Setup Perl environment Action,https://github.com/shogo82148/actions-setup-perl,['actionssetupperl'],"['setup', 'perl', 'environ', 'action']"
django-security-check,Helps you continuously monitor and fix common security vulnerabilities in your Django application.,https://github.com/victoriadrake/django-security-check,['djangosecuritycheck'],"['help', 'continu', 'monitor', 'fix', 'common', 'secur', 'vulner', 'django', 'applic']"
adapter-github-actions,:electric_plug: An adapter that takes a Probot app and makes it compatible with GitHub Actions,https://github.com/probot/adapter-github-actions,['adaptergithubact'],"['electricplug', 'adapt', 'take', 'probot', 'app', 'make', 'compat', 'github', 'action']"
gh-workflow-stats,A GitHub CLI extension to calculate the success rate and execution time of workflows and jobs.,https://github.com/fchimpan/gh-workflow-stats,['ghworkflowstat'],"['github', 'cli', 'extens', 'calcul', 'success', 'rate', 'execut', 'time', 'workflow', 'job']"
github-action-build-chain,,https://github.com/kiegroup/github-action-build-chain,['githubactionbuildchain'],['nan']
gh-action-get-changed-files,GitHub Action that saves changed files as JSON for use by other actions.,https://github.com/lots0logs/gh-action-get-changed-files,['ghactiongetchangedfil'],"['github', 'action', 'save', 'chang', 'file', 'json', 'use', 'action']"
semver-release-action,GitHub Action to automatically create SemVer compliant releases based on PR labels.,https://github.com/K-Phoen/semver-release-action,['semverreleaseact'],"['github', 'action', 'automat', 'creat', 'semver', 'compliant', 'releas', 'base', 'pr', 'label']"
ghalint,GitHub Actions linter,https://github.com/suzuki-shunsuke/ghalint,['ghalint'],"['github', 'action', 'linter']"
ssh2actions,Connect to GitHub Actions VM via SSH for interactive debugging,https://github.com/P3TERX/ssh2actions,['ssh2action'],"['connect', 'github', 'action', 'vm', 'via', 'ssh', 'interact', 'debug']"
github-actions-templates,Reusable GitHub Actions workflow examples for cloud native DevOps,https://github.com/BretFisher/github-actions-templates,['githubactionstempl'],"['reusabl', 'github', 'action', 'workflow', 'exampl', 'cloud', 'nativ', 'devop']"
eslint-changed-files,:octocat: Github action to run ESLint on changed pull request files with support for reporting errors via Github checks.,https://github.com/tj-actions/eslint-changed-files,['eslintchangedfil'],"['octocat', 'github', 'action', 'run', 'eslint', 'chang', 'pull', 'request', 'file', 'support', 'report', 'error', 'via', 'github', 'check']"
action-google-drive,[CAUTION] This repository is not actively maintained. / GitHub Action to interact with Google Drive,https://github.com/satackey/action-google-drive,['actiongoogledr'],"['caution', 'repositori', 'activ', 'maintain', 'github', 'action', 'interact', 'googl', 'drive']"
ALZ-PowerShell-Module,The Azure Landing Zones Accelerators PowerShell module,https://github.com/Azure/ALZ-PowerShell-Module,['alzpowershellmodul'],"['azur', 'land', 'zone', 'acceler', 'powershel', 'modul']"
user-statistician,Generate a GitHub stats SVG for your GitHub Profile README in GitHub Actions,https://github.com/cicirello/user-statistician,['userstatistician'],"['gener', 'github', 'stat', 'svg', 'github', 'profil', 'readm', 'github', 'action']"
gh-actions-lua,GitHub action for Lua/LuaJIT,https://github.com/leafo/gh-actions-lua,['ghactionslua'],"['github', 'action', 'lualuajit']"
deploy-via-surge.sh-github-action-template,A simple Github Actions template to deploy your static site using surge.sh,https://github.com/yavisht/deploy-via-surge.sh-github-action-template,['deployviasurgeshgithubactiontempl'],"['simpl', 'github', 'action', 'templat', 'deploy', 'static', 'site', 'use', 'surgesh']"
github-actions-gnome-extension,Tool to Show Github Actions status on Gnome Desktop.,https://github.com/arononak/github-actions-gnome-extension,['githubactionsgnomeextens'],"['tool', 'show', 'github', 'action', 'statu', 'gnome', 'desktop']"
conventional-pr-title-action,Ensure your PR title matches the Conventional Commits spec.,https://github.com/aslafy-z/conventional-pr-title-action,['conventionalprtitleact'],"['ensur', 'pr', 'titl', 'match', 'convent', 'commit', 'spec']"
vue-workflow-chart,Create Workflow-Charts with Vue.js,https://github.com/vue-workflow-chart/vue-workflow-chart,['vueworkflowchart'],"['creat', 'workflowchart', 'vuej']"
testing-serverless-apps,Code samples of how to make unit and e2e tests in serverless applications,https://github.com/ErickWendel/testing-serverless-apps,['testingserverlessapp'],"['code', 'sampl', 'make', 'unit', 'e2e', 'test', 'serverless', 'applic']"
azure-data-labs-modules,A list of Terraform modules to build your Azure Data IaC templates.,https://github.com/Azure/azure-data-labs-modules,['azuredatalabsmodul'],"['list', 'terraform', 'modul', 'build', 'azur', 'data', 'iac', 'templat']"
hackernews-button,Privacy-preserving Firefox extension linking to Hacker News discussion; built with Bloom filters and WebAssembly,https://github.com/jstrieb/hackernews-button,['hackernewsbutton'],"['privacypreserv', 'firefox', 'extens', 'link', 'hacker', 'news', 'discus', 'built', 'bloom', 'filter', 'webassembl']"
example-github-cicd,『GitHub CI/CD実践ガイド』サンプルコード,https://github.com/tmknom/example-github-cicd,['examplegithubcicd'],"['github', 'cicd']"
Actions-WoZaiXiaoYuanPuncher,我在校园自动打卡程序：WoZaiXiaoYuanPuncher 的 Github Action 版。,https://github.com/jimlee2048/Actions-WoZaiXiaoYuanPuncher,['actionswozaixiaoyuanpunch'],"['wozaixiaoyuanpunch', 'github', 'action']"
notion-github-issue-sync,Github Actions를 사용해 Github issue와 Notion 데이터베이스를 동기화하여 Notion에서 팀원들과 진행상황을 쉽게 공유해보세요🥳,https://github.com/noah0316/notion-github-issue-sync,['notiongithubissuesync'],"['github', 'action', 'github', 'issu', 'notion', 'notion']"
Epoch,⏱ A simple stop watch app built to demonstrate the use of Jetpack Compose ,https://github.com/Spikeysanju/Epoch,['epoch'],"['simpl', 'stop', 'watch', 'app', 'built', 'demonstr', 'use', 'jetpack', 'compos']"
Next.js-and-GitHub-Pages-Example,The bare minimum to get a Next.js website deployed in GitHub Pages,https://github.com/DaveAldon/Next.js-and-GitHub-Pages-Example,['nextjsandgithubpagesexampl'],"['bare', 'minimum', 'get', 'nextj', 'websit', 'deploy', 'github', 'page']"
issue-states,:warning: PARTIALLY BROKEN - GitHub Action that closes or reopens issues when they are moved to a project column,https://github.com/dessant/issue-states,['issuest'],"['warn', 'partial', 'broken', 'github', 'action', 'close', 'reopen', 'issu', 'move', 'project', 'column']"
jacoco-reporter,GitHub Action to Publish JaCoCo Format Code Coverage XML and attach it to the Workflow Run as a Check Run. Also can enforce Coverage Quality Gate.,https://github.com/PavanMudigonda/jacoco-reporter,['jacocoreport'],"['github', 'action', 'publish', 'jacoco', 'format', 'code', 'coverag', 'xml', 'attach', 'workflow', 'run', 'check', 'run', 'also', 'enforc', 'coverag', 'qualiti', 'gate']"
pin-github-action,Pin your GitHub actions to a specific hash,https://github.com/mheap/pin-github-action,['pingithubact'],"['pin', 'github', 'action', 'specif', 'hash']"
playwright-java-test-automation-architecture,Ready-to-use UI Test Automation Architecture using Java and Playwright.,https://github.com/Tahanima/playwright-java-test-automation-architecture,['playwrightjavatestautomationarchitectur'],"['readytous', 'ui', 'test', 'autom', 'architectur', 'use', 'java', 'playwright']"
swift-package-dependencies-check,Catch up with outdated versions based on your package dependency requirements,https://github.com/MarcoEidinger/swift-package-dependencies-check,['swiftpackagedependenciescheck'],"['catch', 'outdat', 'version', 'base', 'packag', 'depend', 'requir']"
Profile-Readme-WakaTime,Generate coding activity graph tracked by WakaTime to embed in Readme(s) and webpages.,https://github.com/avinal/Profile-Readme-WakaTime,['profilereadmewakatim'],"['gener', 'code', 'activ', 'graph', 'track', 'wakatim', 'emb', 'readm', 'webpag']"
vidyabhandary,Self updating profile readme for github,https://github.com/vidyabhandary/vidyabhandary,['vidyabhandari'],"['self', 'updat', 'profil', 'readm', 'github']"
ci-cd-intro,Intro to CI/CD 💻 ☁️,https://github.com/Link-/ci-cd-intro,['cicdintro'],"['intro', 'cicd']"
pages,Github Actions for publishing Sphinx HTML output to github pages,https://github.com/sphinx-notes/pages,['page'],"['github', 'action', 'publish', 'sphinx', 'html', 'output', 'github', 'page']"
action-ktlint,Run Ktlint with reviewdog,https://github.com/ScaCap/action-ktlint,['actionktlint'],"['run', 'ktlint', 'reviewdog']"
github-contribution-graph-action,🙈 This GitHub action will automatically push empty commits to one of your repositories.,https://github.com/bcanseco/github-contribution-graph-action,['githubcontributiongraphact'],"['github', 'action', 'automat', 'push', 'empti', 'commit', 'one', 'repositori']"
action-contributors,GitHub Action to dynamically update CONTRIBUTORS file,https://github.com/minicli/action-contributors,['actioncontributor'],"['github', 'action', 'dynam', 'updat', 'contributor', 'file']"
labeler,Label manager for PRs and Issues based on configurable conditions,https://github.com/srvaroa/labeler,['label'],"['label', 'manag', 'pr', 'issu', 'base', 'configur', 'condit']"
nfa-to-dfa,a visual NFA to DFA converter,https://github.com/joeylemon/nfa-to-dfa,['nfatodfa'],"['visual', 'nfa', 'dfa', 'convert']"
auto-generate-changelog,A Github Action to generate CHANGELOG automatically according to conventional commits. Feel free to contribute!,https://github.com/BobAnkh/auto-generate-changelog,['autogeneratechangelog'],"['github', 'action', 'gener', 'changelog', 'automat', 'accord', 'convent', 'commit', 'feel', 'free', 'contribut']"
install-octopus-cli-action,| Public |  :octocat: GitHub Action to Install the Octopus CLI,https://github.com/OctopusDeploy/install-octopus-cli-action,['installoctopuscliact'],"['public', 'octocat', 'github', 'action', 'instal', 'octopu', 'cli']"
github-wiki-publish-action,GitHub Action that publishes the contents of a directory to your project's wiki,https://github.com/SwiftDocOrg/github-wiki-publish-action,['githubwikipublishact'],"['github', 'action', 'publish', 'content', 'directori', 'project', 'wiki']"
badge-action,Create a badge using GitHub Actions and GitHub Workflow CPU time (no 3rd parties servers),https://github.com/emibcn/badge-action,['badgeact'],"['creat', 'badg', 'use', 'github', 'action', 'github', 'workflow', 'cpu', 'time', '3rd', 'parti', 'server']"
bullfrog,Simple plug-and-play Github Action to block unauthorized outbound traffic (egress) in your Github workflows,https://github.com/bullfrogsec/bullfrog,['bullfrog'],"['simpl', 'plugandplay', 'github', 'action', 'block', 'unauthor', 'outbound', 'traffic', 'egress', 'github', 'workflow']"
laravel-forge-action,Deploy your application to Laravel Forge with GitHub Actions.,https://github.com/jbrooksuk/laravel-forge-action,['laravelforgeact'],"['deploy', 'applic', 'laravel', 'forg', 'github', 'action']"
action-lgtm-reaction,GitHub Action to send LGTM reaction,https://github.com/micnncim/action-lgtm-reaction,['actionlgtmreact'],"['github', 'action', 'send', 'lgtm', 'reaction']"
jhipster7-demo,JHipster 7 Demo! 🔥,https://github.com/mraible/jhipster7-demo,['jhipster7demo'],"['jhipster', '7', 'demo']"
github-actions-slack,Github Action for sending message (and reactions/threads/update/blocks) to Slack - With support for Slack's optional arguments,https://github.com/archive/github-actions-slack,['githubactionsslack'],"['github', 'action', 'send', 'messag', 'reactionsthreadsupdateblock', 'slack', 'support', 'slack', 'option', 'argument']"
github-action-utils,Collection of python functions that can be used to run GitHub Action Workflow Commands ,https://github.com/saadmk11/github-action-utils,['githubactionutil'],"['collect', 'python', 'function', 'use', 'run', 'github', 'action', 'workflow', 'command']"
pull-request-name-linter-action,⚡️ Lint pull request name with commit lint. This is useful if you squash merge your pull requests ⚡️,https://github.com/JulienKode/pull-request-name-linter-action,['pullrequestnamelinteract'],"['lint', 'pull', 'request', 'name', 'commit', 'lint', 'use', 'squash', 'merg', 'pull', 'request']"
actions-upload-release-asset,Yet Another Upload Release Asset Action,https://github.com/shogo82148/actions-upload-release-asset,['actionsuploadreleaseasset'],"['yet', 'anoth', 'upload', 'releas', 'asset', 'action']"
actions,Set of actions for implementing CI/CD with werf and GitHub Actions ,https://github.com/werf/actions,['action'],"['set', 'action', 'implement', 'cicd', 'werf', 'github', 'action']"
github-pages-docusaurus,A Docusaurus website deployed to GitHub Pages using GitHub Actions.,https://github.com/LayZeeDK/github-pages-docusaurus,['githubpagesdocusauru'],"['docusauru', 'websit', 'deploy', 'github', 'page', 'use', 'github', 'action']"
release-github-actions,GitHub Actions to automate the release of GitHub Actions,https://github.com/technote-space/release-github-actions,['releasegithubact'],"['github', 'action', 'autom', 'releas', 'github', 'action']"
github-self-hosted-runners,Guideline of best practices to follow to configure Github Enterprise Cloud self-hosted runners in a secure way.,https://github.com/dduzgun-security/github-self-hosted-runners,['githubselfhostedrunn'],"['guidelin', 'best', 'practic', 'follow', 'configur', 'github', 'enterpris', 'cloud', 'selfhost', 'runner', 'secur', 'way']"
setup-mingw,GitHub action to set up MinGW-w64,https://github.com/egor-tensin/setup-mingw,['setupmingw'],"['github', 'action', 'set', 'mingww64']"
github-to-aws,Set up GitHub Actions to deploy to AWS,https://github.com/mnapoli/github-to-aws,['githubtoaw'],"['set', 'github', 'action', 'deploy', 'aw']"
tracee-action,Protect GitHub Actions with Tracee,https://github.com/aquasecurity/tracee-action,['traceeact'],"['protect', 'github', 'action', 'trace']"
assign-author,GitHub Actions to assign author to issue or PR,https://github.com/technote-space/assign-author,['assignauthor'],"['github', 'action', 'assign', 'author', 'issu', 'pr']"
gradle-dependency-submission,Calculates dependencies for a Gradle build-target and submits the list to the Dependency Submission API,https://github.com/mikepenz/gradle-dependency-submission,['gradledependencysubmiss'],"['calcul', 'depend', 'gradl', 'buildtarget', 'submit', 'list', 'depend', 'submiss', 'api']"
microsoft-teams-actions,This is a GitHub Actions that sends a message to a given channel in Microsoft Teams,https://github.com/aliencube/microsoft-teams-actions,['microsoftteamsact'],"['github', 'action', 'send', 'messag', 'given', 'channel', 'microsoft', 'team']"
action-create-tag,Simple GitHub action that can be used to create a tag inside a GitHub action.,https://github.com/rickstaa/action-create-tag,['actioncreatetag'],"['simpl', 'github', 'action', 'use', 'creat', 'tag', 'insid', 'github', 'action']"
create-release-action,| Public |  :octocat: GitHub Action to Create a Release in Octopus Deploy,https://github.com/OctopusDeploy/create-release-action,['createreleaseact'],"['public', 'octocat', 'github', 'action', 'creat', 'releas', 'octopu', 'deploy']"
generate-sitemap,Generate an XML sitemap for a GitHub Pages site using GitHub Actions,https://github.com/cicirello/generate-sitemap,['generatesitemap'],"['gener', 'xml', 'sitemap', 'github', 'page', 'site', 'use', 'github', 'action']"
lapras-card-readme,LAPRASの現在のスコアをSVG画像のカードとして、GitHub Profileに埋め込むGitHub Actions,https://github.com/kawamataryo/lapras-card-readme,['laprascardreadm'],"['laprassvggithub', 'profilegithub', 'action']"
action-install-gh-release,GitHub Action to install the Github Release binaries,https://github.com/jaxxstorm/action-install-gh-release,['actioninstallghreleas'],"['github', 'action', 'instal', 'github', 'releas', 'binari']"
private-actions-checkout,GitHub Action to make custom private actions easily available to any workflow,https://github.com/daspn/private-actions-checkout,['privateactionscheckout'],"['github', 'action', 'make', 'custom', 'privat', 'action', 'easili', 'avail', 'workflow']"
vue3-md-blog,✍️ Minimal config Vue3 + Markdown + Bootstrap blog engine,https://github.com/yeikiu/vue3-md-blog,['vue3mdblog'],"['minim', 'config', 'vue3', 'markdown', 'bootstrap', 'blog', 'engin']"
go-coverage-report,GitHub Action to add a coverage badge to your Go repo,https://github.com/ncruces/go-coverage-report,['gocoveragereport'],"['github', 'action', 'add', 'coverag', 'badg', 'go', 'repo']"
deta-deploy-action,Simple GitHub Action to deploy current repo to a Deta Micro,https://github.com/bogdaaamn/deta-deploy-action,['detadeployact'],"['simpl', 'github', 'action', 'deploy', 'current', 'repo', 'deta', 'micro']"
yamlizr,Azure DevOps Designer-to-YAML Pipeline CLI CodeGen Tool w/GitHub Actions Generation,https://github.com/f2calv/yamlizr,['yamlizr'],"['azur', 'devop', 'designertoyaml', 'pipelin', 'cli', 'codegen', 'tool', 'wgithub', 'action', 'gener']"
dokku-github-action,Deploy applications to Dokku,https://github.com/vitalyliber/dokku-github-action,['dokkugithubact'],"['deploy', 'applic', 'dokku']"
action-branch-name,Github action to enforce naming convention on branch names,https://github.com/deepakputhraya/action-branch-name,['actionbranchnam'],"['github', 'action', 'enforc', 'name', 'convent', 'branch', 'name']"
jsdoc-action,:book: :octocat:GitHub Action to build JSDoc documentation,https://github.com/andstor/jsdoc-action,['jsdocact'],"['book', 'octocatgithub', 'action', 'build', 'jsdoc', 'document']"
serverless-nextjs-github-ci-cd,How to use Github actions to manage the CI/CD flow of a serverless-nextjs project.,https://github.com/bhall2001/serverless-nextjs-github-ci-cd,['serverlessnextjsgithubcicd'],"['use', 'github', 'action', 'manag', 'cicd', 'flow', 'serverlessnextj', 'project']"
action-cats,A quick Github action which posts a cat gif on your PRs to reward you for pushing code!,https://github.com/ruairidhwm/action-cats,['actioncat'],"['quick', 'github', 'action', 'post', 'cat', 'gif', 'pr', 'reward', 'push', 'code']"
jimsghstars,A curated application for browsing my GitHub stars! ⭐,https://github.com/jimbrig/jimsghstars,['jimsghstar'],"['curat', 'applic', 'brow', 'github', 'star']"
VuePagesAction,This Action will Build your Vue Project and deploy it to Github Pages,https://github.com/xRealNeon/VuePagesAction,['vuepagesact'],"['action', 'build', 'vue', 'project', 'deploy', 'github', 'page']"
angular-forum,Forum application built with Angular,https://github.com/hamzahamidi/angular-forum,['angularforum'],"['forum', 'applic', 'built', 'angular']"
github-sponsors-readme-action,❤️ This GitHub Action will automatically add your GitHub Sponsors to your README. It can be configured in multiple ways allowing you to display and breakdown your sponsors by price tier with fallbacks.,https://github.com/JamesIves/github-sponsors-readme-action,['githubsponsorsreadmeact'],"['github', 'action', 'automat', 'add', 'github', 'sponsor', 'readm', 'configur', 'multipl', 'way', 'allow', 'display', 'breakdown', 'sponsor', 'price', 'tier', 'fallback']"
create-gh-release-action,GitHub Action for creating GitHub Releases based on changelog.,https://github.com/taiki-e/create-gh-release-action,['createghreleaseact'],"['github', 'action', 'creat', 'github', 'releas', 'base', 'changelog']"
elisp-check,A GitHub Action for Emacs Lisp CI,https://github.com/leotaku/elisp-check,['elispcheck'],"['github', 'action', 'emac', 'lisp', 'ci']"
zulip-archive,Generate a static HTML archive of messages in any combination of streams in a Zulip organization.,https://github.com/zulip/zulip-archive,['zuliparch'],"['gener', 'static', 'html', 'archiv', 'messag', 'combin', 'stream', 'zulip', 'organ']"
action-pull-request,GitHub Action that will create a pull request from the current branch,https://github.com/devops-infra/action-pull-request,['actionpullrequest'],"['github', 'action', 'creat', 'pull', 'request', 'current', 'branch']"
tdd-nodejs,Course project of Test Driven Development with Node js,https://github.com/basarbk/tdd-nodejs,['tddnodej'],"['cours', 'project', 'test', 'driven', 'develop', 'node', 'j']"
templates,Collection of Conan recipe + CI templates,https://github.com/bincrafters/templates,['templat'],"['collect', 'conan', 'recip', 'ci', 'templat']"
setup-arduino-cli,GitHub Action to setup Arduino CLI,https://github.com/arduino/setup-arduino-cli,['setuparduinocli'],"['github', 'action', 'setup', 'arduino', 'cli']"
backlog-notify,GitHub 上のプッシュとプルリクエストを Backlog 課題に連携する GitHub Action です。,https://github.com/bicstone/backlog-notify,['backlognotifi'],"['github', 'backlog', 'github', 'action']"
ci-configuration-examples,This repository makes it easy to run your MATLAB tests on some of the most common CI platforms. The configuration files take care of setting up MATLAB and automatically executing your MATLAB tests.,https://github.com/mathworks/ci-configuration-examples,['ciconfigurationexampl'],"['repositori', 'make', 'easi', 'run', 'matlab', 'test', 'common', 'ci', 'platform', 'configur', 'file', 'take', 'care', 'set', 'matlab', 'automat', 'execut', 'matlab', 'test']"
nrf-docker,Dockerfile example for building nRF Connect SDK applications with GitHub Actions,https://github.com/NordicPlayground/nrf-docker,['nrfdocker'],"['dockerfil', 'exampl', 'build', 'nrf', 'connect', 'sdk', 'applic', 'github', 'action']"
OpenWrt-K,基于OpenWrt官方源码的GitHub Actions云编译 | GitHub Actions cloud compilation based on OpenWrt official source code ,https://github.com/chenmozhijin/OpenWrt-K,['openwrtk'],"['openwrtgithub', 'action', 'github', 'action', 'cloud', 'compil', 'base', 'openwrt', 'offici', 'sourc', 'code']"
molecule-playbook-testing,This is an example from the Ansible 101 livestream,https://github.com/geerlingguy/molecule-playbook-testing,['moleculeplaybooktest'],"['exampl', 'ansibl', '101', 'livestream']"
github-labeler,Declarative way to configure GitHub labels,https://github.com/babarot/github-labeler,['githublabel'],"['declar', 'way', 'configur', 'github', 'label']"
download-provisioning-profiles,Github Action for downloading provisioning profiles from Apple AppStore Connect,https://github.com/Apple-Actions/download-provisioning-profiles,['downloadprovisioningprofil'],"['github', 'action', 'download', 'provis', 'profil', 'appl', 'appstor', 'connect']"
AliyunGradleConfig,自用的安卓开源项目工程模板。阿里云远程仓库加速，发布到maven仓库，代码混淆、资源混淆，持续集成(CI)，多渠道多环境打包。在天朝使用jcenter、mavenCentral及google三个远程仓库，Gradle Sync太慢？一招教你配置阿里云镜像源。init.d/init.gradle,https://github.com/gzu-liyujiang/AliyunGradleConfig,['aliyungradleconfig'],"['mavencijcentermavencentralgooglegradl', 'syncinitdinitgradl']"
terraform-aws-github-oidc,Terraform module to  setup OIDC with AWS and GH Actions ,https://github.com/philips-labs/terraform-aws-github-oidc,['terraformawsgithuboidc'],"['terraform', 'modul', 'setup', 'oidc', 'aw', 'gh', 'action']"
github_actions_exporter,GitHub Action Exporter,https://github.com/cpanato/github_actions_exporter,['githubactionsexport'],"['github', 'action', 'export']"
nodejs-postgresql-azure,Repositório responsável pela série de artigos sobre Node.js com PostgreSQL,https://github.com/glaucia86/nodejs-postgresql-azure,['nodejspostgresqlazur'],"['repositrio', 'responsvel', 'pela', 'srie', 'de', 'artigo', 'sobr', 'nodej', 'com', 'postgresql']"
coverage-badge-go,:octocat: Generate coverage badge for go modules,https://github.com/tj-actions/coverage-badge-go,['coveragebadgego'],"['octocat', 'gener', 'coverag', 'badg', 'go', 'modul']"
compile-sketches,GitHub Actions action that checks whether Arduino sketches compile and produces a report of data from the compilations,https://github.com/arduino/compile-sketches,['compilesketch'],"['github', 'action', 'action', 'check', 'whether', 'arduino', 'sketch', 'compil', 'produc', 'report', 'data', 'compil']"
vacation-mode-action,Limit interactions to your repository while on vacation using GitHub Actions,https://github.com/robotnyc/vacation-mode-action,['vacationmodeact'],"['limit', 'interact', 'repositori', 'vacat', 'use', 'github', 'action']"
ok-to-test,Example workflow configuration showing how to use GitHub Actions secrets in pull requests from forks 🍴🔑,https://github.com/imjohnbo/ok-to-test,['oktotest'],"['exampl', 'workflow', 'configur', 'show', 'use', 'github', 'action', 'secret', 'pull', 'request', 'fork']"
github-wiki-action,📖 GitHub Action to sync a folder to the GitHub wiki,https://github.com/Andrew-Chen-Wang/github-wiki-action,['githubwikiact'],"['github', 'action', 'sync', 'folder', 'github', 'wiki']"
semgrep-action,This project is deprecated. Use https://github.com/returntocorp/semgrep instead,https://github.com/semgrep/semgrep-action,['semgrepact'],"['project', 'deprec', 'use', 'httpsgithubcomreturntocorpsemgrep', 'instead']"
aseprite_builder,Builds aseprite using GitHub actions,https://github.com/ellisonoswalt/aseprite_builder,['asepritebuild'],"['build', 'aseprit', 'use', 'github', 'action']"
gh-action-pip-audit,A GitHub Action for pip-audit,https://github.com/pypa/gh-action-pip-audit,['ghactionpipaudit'],"['github', 'action', 'pipaudit']"
maven-settings-xml-action,Github Action to create maven settings (~/.m2/settings.xml),https://github.com/whelk-io/maven-settings-xml-action,['mavensettingsxmlact'],"['github', 'action', 'creat', 'maven', 'set', 'm2settingsxml']"
ms-teams-notification,GitHub Action to send a Microsoft Teams notification,https://github.com/jdcargile/ms-teams-notification,['msteamsnotif'],"['github', 'action', 'send', 'microsoft', 'team', 'notif']"
git-actions,A GitHub Action to run arbitrary git commands,https://github.com/srt32/git-actions,['gitact'],"['github', 'action', 'run', 'arbitrari', 'git', 'command']"
github-readme-info,✨ This GitHub action helps to add cool Stats to your GitHub profile README.,https://github.com/th3c0d3br34ker/github-readme-info,['githubreadmeinfo'],"['github', 'action', 'help', 'add', 'cool', 'stat', 'github', 'profil', 'readm']"
DemoApp,An Android template project for fast development and test.,https://github.com/Goooler/DemoApp,['demoapp'],"['android', 'templat', 'project', 'fast', 'develop', 'test']"
action-ssh,GitHub Action for executing SSH commands on remote servers,https://github.com/JimCronqvist/action-ssh,['actionssh'],"['github', 'action', 'execut', 'ssh', 'command', 'remot', 'server']"
github-action-psscriptanalyzer,GitHub Action to run PSScriptAnalyzer static code analysis,https://github.com/devblackops/github-action-psscriptanalyzer,['githubactionpsscriptanalyz'],"['github', 'action', 'run', 'psscriptanalyz', 'static', 'code', 'analysi']"
actions-toolkit,Toolkit for Docker (GitHub) Actions,https://github.com/docker/actions-toolkit,['actionstoolkit'],"['toolkit', 'docker', 'github', 'action']"
swift-log-github-actions,GitHub Actions workflow logging for Swift,https://github.com/NSHipster/swift-log-github-actions,['swiftloggithubact'],"['github', 'action', 'workflow', 'log', 'swift']"
rspec-github,Formatter for RSpec to show errors in GitHub action annotations,https://github.com/Drieam/rspec-github,['rspecgithub'],"['formatt', 'rspec', 'show', 'error', 'github', 'action', 'annot']"
