0,1
"Nisei male. Born December 8, 1926, in Seattle, Washington. Grew up in Seattle. During World War II, incarcerated the Minidoka concentration camp, Idaho, and served in the army from 1945-1947. During his interview, he discusses memories of growing up in Seattle's Japantown.","['nisei', 'male', 'born', 'decemb', '8', '1926', 'seattl', 'washington', 'grew', 'seattl', 'world', 'war', 'ii', 'incarcer', 'minidoka', 'concentr', 'camp', 'idaho', 'serv', 'armi', '19451947', 'interview', 'discus', 'memori', 'grow', 'seattl', 'japantown']"
"Nisei female. Born October 25, 1924, and raised in Seattle, Washington. During her interview, she discusses memories of growing up in Seattle's Japantown.","['nisei', 'femal', 'born', 'octob', '25', '1924', 'rais', 'seattl', 'washington', 'interview', 'discus', 'memori', 'grow', 'seattl', 'japantown']"
"Nisei female. Born October 13, 1923, in Seattle, Washington, and grew up in the Green Lake area. Incarcerated at the Puyallup Assembly Center, Washington, and Minidoka concentration camp, Idaho. Active in National and Seattle Chapter Japanese American Citizens League politics, especially during the drive for redress in the 1970s and 1980s.","['nisei', 'femal', 'born', 'octob', '13', '1923', 'seattl', 'washington', 'grew', 'green', 'lake', 'area', 'incarcer', 'puyallup', 'assembl', 'center', 'washington', 'minidoka', 'concentr', 'camp', 'idaho', 'activ', 'nation', 'seattl', 'chapter', 'japanes', 'american', 'citizen', 'leagu', 'polit', 'especi', 'drive', 'redress', '1970', '1980']"
"Sansei male. Born May 28, 1939, on Bainbridge Island, Washington. Incarcerated with parents at Manzanar concentration camp, California, and Minidoka concentration camp, Idaho. Returned to Bainbridge Island after end of World War II. President of the Bainbridge Island Japanese American Community (BIJAC), a community organization dedicated to the preservation of Japanese American history on Bainbridge Island.","['sansei', 'male', 'born', 'may', '28', '1939', 'bainbridg', 'island', 'washington', 'incarcer', 'parent', 'manzanar', 'concentr', 'camp', 'california', 'minidoka', 'concentr', 'camp', 'idaho', 'return', 'bainbridg', 'island', 'end', 'world', 'war', 'ii', 'presid', 'bainbridg', 'island', 'japanes', 'american', 'commun', 'bijac', 'commun', 'organ', 'dedic', 'preserv', 'japanes', 'american', 'histori', 'bainbridg', 'island']"
"Kibei male, born October 12, 1923, in Seattle, Washington. Raised primarily in San Francisco, California, spending four years in Hiratsuka, Japan. Was incarcerated with his family at Topaz concentration camp, Utah. Refused to sign the so-called ""loyalty questionnaire,"" and as a consequence was moved to Tule Lake Segregation Center, California. In Tule, he renounced his U.S. citizenship in protest of the incarceration his treatment in camp, and the so-called ""loyalty questionnaire."" Shortly thereafter he regretted his actions and attempted to rescind his decision. (It would be ten years before he would regain his citizenship.) After being released from Tule Lake in March 1946 he accepted a scholarship to College of the Ozarks, Arkansas, transferred to the University of California, Berkeley, and then served overseas in the U.S. Air Force Intelligence during the Korean War until his renunciation was discovered. After being dismissed from the air force he stayed in Japan, earning a master's and doctorate degree from Tokyo University. Published an autobiographical work in Japan entitled ""Nikkei hangyakuji,"" which was translated into English as ""Beyond Loyalty: The Story of a Kibei.""","['kibei', 'male', 'born', 'octob', '12', '1923', 'seattl', 'washington', 'rais', 'primarili', 'san', 'francisco', 'california', 'spend', 'four', 'year', 'hiratsuka', 'japan', 'incarcer', 'famili', 'topaz', 'concentr', 'camp', 'utah', 'refus', 'sign', 'socal', 'loyalti', 'questionnair', 'consequ', 'move', 'tule', 'lake', 'segreg', 'center', 'california', 'tule', 'renounc', 'u', 'citizenship', 'protest', 'incarcer', 'treatment', 'camp', 'socal', 'loyalti', 'questionnair', 'shortli', 'thereaft', 'regret', 'action', 'attempt', 'rescind', 'decis', 'would', 'ten', 'year', 'would', 'regain', 'citizenship', 'releas', 'tule', 'lake', 'march', '1946', 'accept', 'scholarship', 'colleg', 'ozark', 'arkansa', 'transfer', 'univers', 'california', 'berkeley', 'serv', 'oversea', 'u', 'air', 'forc', 'intellig', 'korean', 'war', 'renunci', 'discov', 'dismiss', 'air', 'forc', 'stay', 'japan', 'earn', 'master', 'doctor', 'degre', 'tokyo', 'univers', 'publish', 'autobiograph', 'work', 'japan', 'entitl', 'nikkei', 'hangyakuji', 'translat', 'english', 'beyond', 'loyalti', 'stori', 'kibei']"
"Nisei male. Born July 25, 1926, in the Imperial Valley, California. Incarcerated at the Tulare Assembly Center, California, Gila River concentration camp, Arizona, and Tule Lake concentration camp, California. In his interview, he discusses his memories of Tule Lake concentration camp after it became a segregation center, including the killing of a camp inmate rioting, implementation of martial law, and pressures to participate in pro-Japanese activities.","['nisei', 'male', 'born', 'juli', '25', '1926', 'imperi', 'valley', 'california', 'incarcer', 'tular', 'assembl', 'center', 'california', 'gila', 'river', 'concentr', 'camp', 'arizona', 'tule', 'lake', 'concentr', 'camp', 'california', 'interview', 'discus', 'memori', 'tule', 'lake', 'concentr', 'camp', 'becam', 'segreg', 'center', 'includ', 'kill', 'camp', 'inmat', 'riot', 'implement', 'martial', 'law', 'pressur', 'particip', 'projapanes', 'activ']"
"Kibei male. Born June 16, 1911, in Greeley, Colorado. Raised in Denver, Colorado, until the age of five. Sent to Japan for schooling in 1917 and returned to the U.S. at the age of seventeen. Continued his education to eventually become the first Nikkei attorney in the state of Colorado. Drafted into the U.S. Army in March, 1942, and became a member of the Military Intelligence Service (MIS); served as an instructor of Japanese language in the MIS Language School and then as a language specialist in Washington, D.C., and the Pacific Military Intelligence Research Section (PACMIRS) in Maryland. Was hired as a civilian by the U.S. government postwar to provide legal counsel to defendants in the war crimes trials in Japan, and later, supervise Japanese legal and judicial reform. Received a medal commendation from the Japanese government for work in connection with the reformation of Japan's judicial system.","['kibei', 'male', 'born', 'june', '16', '1911', 'greeley', 'colorado', 'rais', 'denver', 'colorado', 'age', 'five', 'sent', 'japan', 'school', '1917', 'return', 'u', 'age', 'seventeen', 'continu', 'educ', 'eventu', 'becom', 'first', 'nikkei', 'attorney', 'state', 'colorado', 'draft', 'u', 'armi', 'march', '1942', 'becam', 'member', 'militari', 'intellig', 'servic', 'mi', 'serv', 'instructor', 'japanes', 'languag', 'mi', 'languag', 'school', 'languag', 'specialist', 'washington', 'dc', 'pacif', 'militari', 'intellig', 'research', 'section', 'pacmir', 'maryland', 'hire', 'civilian', 'u', 'govern', 'postwar', 'provid', 'legal', 'counsel', 'defend', 'war', 'crime', 'trial', 'japan', 'later', 'supervis', 'japanes', 'legal', 'judici', 'reform', 'receiv', 'medal', 'commend', 'japanes', 'govern', 'work', 'connect', 'reform', 'japan', 'judici', 'system']"
"Nisei male. Born June 4, 1917, in Ferry County, Washington. Sent to Japan at age five following father's death, returning to Spokane, Washington, in 1927. Enlisted in the U.S. Army in January 1942. Served with the Military Intelligence Service (MIS) in the Pacific Ocean theater during World War II where he was seriously injured during a kamikaze dive bomb attack. Was recalled to active duty and subsequently served both in the Korean War and Vietnam War in military intelligence, directing the U.S. Army's counterintelligence in Vietnam. Retired from service in 1970 with the rank of colonel.","['nisei', 'male', 'born', 'june', '4', '1917', 'ferri', 'counti', 'washington', 'sent', 'japan', 'age', 'five', 'follow', 'father', 'death', 'return', 'spokan', 'washington', '1927', 'enlist', 'u', 'armi', 'januari', '1942', 'serv', 'militari', 'intellig', 'servic', 'mi', 'pacif', 'ocean', 'theater', 'world', 'war', 'ii', 'serious', 'injur', 'kamikaz', 'dive', 'bomb', 'attack', 'recal', 'activ', 'duti', 'subsequ', 'serv', 'korean', 'war', 'vietnam', 'war', 'militari', 'intellig', 'direct', 'u', 'armi', 'counterintellig', 'vietnam', 'retir', 'servic', '1970', 'rank', 'colonel']"
"Nisei male. Born March, 1921 in Hilo, Hawaii. Was a lieutenant in the 442nd Regimental Combat Team. Instrumental in clearing the court-martial conviction of Shiro Kashino, a member of his unit.","['nisei', 'male', 'born', 'march', '1921', 'hilo', 'hawaii', 'lieuten', '442nd', 'regiment', 'combat', 'team', 'instrument', 'clear', 'courtmarti', 'convict', 'shiro', 'kashino', 'member', 'unit']"
"Nisei female. Born February 11, 1925, in Seattle, Washington. During World War II, incarcerated at the Puyallup Assembly Center, Washington, and Minidoka concentration camp, Idaho. Longtime civil rights activist, educator, and pacifist.","['nisei', 'femal', 'born', 'februari', '11', '1925', 'seattl', 'washington', 'world', 'war', 'ii', 'incarcer', 'puyallup', 'assembl', 'center', 'washington', 'minidoka', 'concentr', 'camp', 'idaho', 'longtim', 'civil', 'right', 'activist', 'educ', 'pacifist']"
"White male. Born 1942 in Los Angeles, California. During the redress movement, served as Special Counsel to the Commission on Wartime Relocation and Internment of Civilians (CWRIC) and oversaw publication of the Commission's report, Personal Justice Denied.","['white', 'male', 'born', '1942', 'lo', 'angel', 'california', 'redress', 'movement', 'serv', 'special', 'counsel', 'commiss', 'wartim', 'reloc', 'intern', 'civilian', 'cwric', 'oversaw', 'public', 'commiss', 'report', 'person', 'justic', 'deni']"
"Nisei male. Born March 31, 1923, in Kent, Washington. During World War II, was incarcerated at the Pinedale Assembly Center, California, and Tule Lake concentration camp, California. After leaving camp to attend college in South Dakota, was drafted into the U.S. Army and served with the Military Intelligence Service during the postwar occupation of Japan. After military service, became an attorney and then a judge. Served as the legal counsel for the Japanese American Citizens League from 1962 to 1970. Was the only Japanese American appointed to serve on the Commission on Wartime Relocation and Internment of Civilians (CWRIC) during the redress movement.","['nisei', 'male', 'born', 'march', '31', '1923', 'kent', 'washington', 'world', 'war', 'ii', 'incarcer', 'pinedal', 'assembl', 'center', 'california', 'tule', 'lake', 'concentr', 'camp', 'california', 'leav', 'camp', 'attend', 'colleg', 'south', 'dakota', 'draft', 'u', 'armi', 'serv', 'militari', 'intellig', 'servic', 'postwar', 'occup', 'japan', 'militari', 'servic', 'becam', 'attorney', 'judg', 'serv', 'legal', 'counsel', 'japanes', 'american', 'citizen', 'leagu', '1962', '1970', 'japanes', 'american', 'appoint', 'serv', 'commiss', 'wartim', 'reloc', 'intern', 'civilian', 'cwric', 'redress', 'movement']"
"Nisei male. Born March 1, 1915, in Los Angeles, California. Spent prewar childhood in Long Beach, California, but attended grade school and junior high in Japan. Returned to the United States to attend high school. In 1941, was drafted into the U.S. Army and sent to Camp Roberts, San Luis Obispo, California for basic training. Was among the first Japanese American draftees. When World War II broke out, was summarily discharged from the army, reclassified to an enlisted reserve unit, and sent to Santa Anita Assembly Center and then incarcerated at Tule Lake concentration camp, California. Within two months of being incarcerated, was recalled for duty in the Military Intelligence Service. Received Bronze Star for securing the surrender of Japanese military and nonmilitary personnel on the island of Saipan. Served with MacArthur's General Headquarters in Japan.","['nisei', 'male', 'born', 'march', '1', '1915', 'lo', 'angel', 'california', 'spent', 'prewar', 'childhood', 'long', 'beach', 'california', 'attend', 'grade', 'school', 'junior', 'high', 'japan', 'return', 'unit', 'state', 'attend', 'high', 'school', '1941', 'draft', 'u', 'armi', 'sent', 'camp', 'robert', 'san', 'lui', 'obispo', 'california', 'basic', 'train', 'among', 'first', 'japanes', 'american', 'drafte', 'world', 'war', 'ii', 'broke', 'summarili', 'discharg', 'armi', 'reclassifi', 'enlist', 'reserv', 'unit', 'sent', 'santa', 'anita', 'assembl', 'center', 'incarcer', 'tule', 'lake', 'concentr', 'camp', 'california', 'within', 'two', 'month', 'incarcer', 'recal', 'duti', 'militari', 'intellig', 'servic', 'receiv', 'bronz', 'star', 'secur', 'surrend', 'japanes', 'militari', 'nonmilitari', 'personnel', 'island', 'saipan', 'serv', 'macarthur', 'gener', 'headquart', 'japan']"
"Nisei female. Born November 3, 1918, in San Francisco, California. As a young woman, entire family visited Japan for ten months, where she acquired the skill of Japanese typing at the Kumahira Typist Yoseisho in Hiroshima. Returned to the U.S. with most of her family (eldest brother remained in Japan) and was working at the Japanese Chamber of Commerce in San Francisco when the U.S. entered World War II. Was incarcerated with the family at Tanforan Assembly Center, San Bruno, California and Topaz concentration camp, Utah. After spending a year at Topaz, was able to secure employment as a Japanese typist at the Military Intelligence Service Language School (MISLS), Camp Savage and Fort Snelling, Minnesota. Soon thereafter, was temporarily assigned as secretary to Mr. John F. Aiso and remained in that capacity until Major Aiso received orders to go overseas. Married a MISLS instructor, and went again to Japan postwar during her husband's service in the U.S. occupation forces.","['nisei', 'femal', 'born', 'novemb', '3', '1918', 'san', 'francisco', 'california', 'young', 'woman', 'entir', 'famili', 'visit', 'japan', 'ten', 'month', 'acquir', 'skill', 'japanes', 'type', 'kumahira', 'typist', 'yoseisho', 'hiroshima', 'return', 'u', 'famili', 'eldest', 'brother', 'remain', 'japan', 'work', 'japanes', 'chamber', 'commerc', 'san', 'francisco', 'u', 'enter', 'world', 'war', 'ii', 'incarcer', 'famili', 'tanforan', 'assembl', 'center', 'san', 'bruno', 'california', 'topaz', 'concentr', 'camp', 'utah', 'spend', 'year', 'topaz', 'abl', 'secur', 'employ', 'japanes', 'typist', 'militari', 'intellig', 'servic', 'languag', 'school', 'misl', 'camp', 'savag', 'fort', 'snell', 'minnesota', 'soon', 'thereaft', 'temporarili', 'assign', 'secretari', 'mr', 'john', 'f', 'aiso', 'remain', 'capac', 'major', 'aiso', 'receiv', 'order', 'go', 'oversea', 'marri', 'misl', 'instructor', 'went', 'japan', 'postwar', 'husband', 'servic', 'u', 'occup', 'forc']"
